"Metabolite","Dilution","Concentration","ChromIntensities","OwnBorderIntensities","Batch_Id"
"Aspartic acid_(2TMS)_BP_RI:1433_IDENT:A+C",1,15025.16715,61413240,NA,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",0.005,-99,-99,-99,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",0.01,447.4606608,451171,NA,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",0.02,894.9213216,867661,NA,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",0.05,2237.303304,2333270,NA,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",0.1,4474.606608,5343541,NA,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",0.2,8949.213216,14420475,NA,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",0.5,22373.03304,67246141,NA,"e18061cz"
"Malic acid_(3TMS)_MP_RI:1487_IDENT:B+D",1,44746.06608,157765328,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",0.005,409.43334425,1930580,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",0.01,818.8666885,4262473,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",0.02,1637.733377,7891180,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",0.05,4094.3334425,19300865,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",0.1,8188.666885,40428983,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",0.2,16377.33377,87541748,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",0.5,40943.334425,433336992,NA,"e18061cz"
"Erythritol_(4TMS)_MP_RI:1503_IDENT:A+B",1,81886.66885,994523585,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",0.005,464.68401485,832059,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",0.01,929.3680297,2445298,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",0.02,1858.7360594,5780520,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",0.05,4646.8401485,16069371,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",0.1,9293.680297,32435415,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",0.2,18587.360594,84093446,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",0.5,46468.401485,476451378,NA,"e18061cz"
"Pyroglutamic acid_(2TMS)_MP_RI:1518_IDENT:A+D",1,92936.80297,1356673982,NA,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",0.005,-99,-99,-99,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",0.01,-99,-99,-99,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",0.02,2718.684156,454705,NA,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",0.05,6796.71039,2019962,NA,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",0.1,13593.42078,4897745,NA,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",0.2,27186.84156,13999536,NA,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",0.5,-99,-99,-99,"e18061cz"
"Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B",1,-99,-99,-99,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",0.005,-99,-99,-99,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",0.01,-99,-99,-99,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",0.02,968.5816332,10971529,NA,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",0.05,2421.454083,21076382,NA,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",0.1,4842.908166,38470946,NA,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",0.2,9685.816332,67212965,NA,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",0.5,24214.54083,192786798,NA,"e18061cz"
"Phenylalanine_(1TMS)_BP_RI:1547_IDENT:B+C",1,48429.08166,293204342,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",0.005,286.3390254,464855,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",0.01,572.6780508,1009357,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",0.02,1145.3561016,2456787,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",0.05,2863.390254,6174319,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",0.1,5726.780508,14293575,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",0.2,11453.561016,38400233,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",0.5,28633.90254,182737719,NA,"e18061cz"
"Glutaric acid_ 2-hydroxy-_(3TMS)_MP_RI:1577_IDENT:A+D",1,57267.80508,417999857,NA,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",0.005,-99,-99,-99,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",0.01,-99,-99,-99,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",0.02,684.4626968,765877,NA,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",0.05,1711.156742,2229952,NA,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",0.1,3422.313484,5081474,NA,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",0.2,6844.626968,14021186,NA,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",0.5,17111.56742,64700258,NA,"e18061cz"
"Glutaric acid_ 2-oxo-_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C",1,34223.13484,143987050,NA,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",0.005,-99,-99,-99,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",0.01,-99,-99,-99,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",0.02,-99,-99,-99,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",0.05,-99,-99,-99,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",0.1,0.1,239402,NA,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",0.2,0.2,728129,NA,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",0.5,0.5,9042201,NA,"e18061cz"
"Proline [+CO2]_(2TMS)_BP_RI:1585_IDENT:A+B",1,1,19741831,NA,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",0.005,-99,-99,-99,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",0.01,-99,-99,-99,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",0.02,300.7131196,621970,NA,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",0.05,751.782799,2338741,NA,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",0.1,1503.565598,5380849,NA,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",0.2,3007.131196,15512744,NA,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",0.5,7517.82799,60275678,NA,"e18061cz"
"Phosphoenolpyruvic acid_(3TMS)_MP_RI:1598_IDENT:A+D",1,15035.65598,132510149,NA,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",0.005,-99,-99,-99,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",0.01,-99,-99,-99,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",0.02,366.468163,269002,NA,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",0.05,916.1704075,692309,NA,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",0.1,1832.340815,1460438,NA,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",0.2,3664.68163,4317731,NA,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",0.5,9161.704075,30664508,NA,"e18061cz"
"Hypotaurine_(3TMS)_MP_RI:1597_IDENT:A+C",1,18323.40815,57135462,NA,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",0.005,-99,-99,-99,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",0.01,227.0663034,798488,NA,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",0.02,454.1326068,732031,NA,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",0.05,1135.331517,717676,NA,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",0.1,2270.663034,754975,NA,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",0.2,4541.326068,1139674,NA,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",0.5,11353.31517,3011809,NA,"e18061cz"
"Asparagine_(3TMS)_MP_RI:1667_IDENT:B+D",1,22706.63034,9795002,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",0.005,37.27726832,863350,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",0.01,74.55453664,1236397,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",0.02,149.10907328,1857742,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",0.05,372.7726832,4047454,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",0.1,745.5453664,8916309,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",0.2,1491.0907328,18222936,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",0.5,3727.726832,64392562,NA,"e18061cz"
"Ribose_(1MEOX)(4TMS)_MP_RI:1672_IDENT:B+D",1,7455.453664,98988413,NA,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",0.005,-99,-99,-99,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",0.01,-99,-99,-99,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",0.02,-99,-99,-99,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",0.05,-99,-99,-99,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",0.1,620.8480785,202364,NA,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",0.2,1241.696157,386947,NA,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",0.5,3104.2403925,3665361,NA,"e18061cz"
"Putrescine_(4TMS)_MP_RI:1730_IDENT:A+D",1,6208.480785,11968774,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",0.005,-99,-99,-99,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",0.01,881.8342152,261501,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",0.02,1763.6684304,553450,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",0.05,4409.171076,1163295,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",0.1,8818.342152,1492650,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",0.2,17636.684304,1940525,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",0.5,44091.71076,3596260,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B",1,88183.42152,3972977,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",0.005,-99,-99,-99,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",0.01,-99,-99,-99,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",0.02,-99,-99,-99,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",0.05,4409.171076,1206744,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",0.1,8818.342152,1971245,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",0.2,17636.684304,1743479,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",0.5,44091.71076,5214112,NA,"e18061cz"
"Dihydroxyacetone phosphate_(1MEOX)(3TMS)_BP_RI:1751_IDENT:A+B",1,88183.42152,8809409,NA,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",0.005,-99,-99,-99,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",0.01,-99,-99,-99,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",0.02,539.9276496,325712,NA,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",0.05,1349.819124,888696,NA,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",0.1,2699.638248,2499126,NA,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",0.2,5399.276496,4377455,NA,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",0.5,13498.19124,14395606,NA,"e18061cz"
"Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C",1,26996.38248,36223996,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",0.005,260.2540079,369628,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",0.01,520.5080158,861750,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",0.02,1041.0160316,1892859,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",0.05,2602.540079,6011824,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",0.1,5205.080158,14689739,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",0.2,10410.160316,38959929,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",0.5,26025.40079,125486525,NA,"e18061cz"
"Citric acid_(4TMS)_MP_RI:1814_IDENT:B+D",1,52050.80158,296592029,NA,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",0.005,-99,-99,-99,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",0.01,-99,-99,-99,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",0.02,-99,-99,-99,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",0.05,-99,-99,-99,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",0.1,2053.107035,508722,NA,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",0.2,4106.21407,4226400,NA,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",0.5,10265.535175,24464201,NA,"e18061cz"
"Lysine_(3TMS)_BP_RI:1849_IDENT:A+C",1,20531.07035,61284486,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",0.005,65.76783955,2689261,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",0.01,131.5356791,5725192,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",0.02,263.0713582,8866780,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",0.05,657.6783955,48214587,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",0.1,1315.356791,85972860,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",0.2,2630.713582,128039717,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",0.5,6576.783955,382516040,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C",1,13153.56791,902682994,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",0.005,65.76783955,1807191,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",0.01,131.5356791,4177076,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",0.02,263.0713582,6616464,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",0.05,657.6783955,28048684,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",0.1,1315.356791,56108327,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",0.2,2630.713582,95604686,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",0.5,6576.783955,288048740,NA,"e18061cz"
"Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C",1,13153.56791,672263826,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",0.005,164.4195988,12277173,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",0.01,328.8391976,31513437,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",0.02,657.6783952,46818672,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",0.05,1644.195988,142845853,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",0.1,3288.391976,349191371,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",0.2,6576.783952,726538725,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",0.5,16441.95988,2115038653,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D",1,32883.91976,3821246992,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",0.005,164.4195988,2935910,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",0.01,328.8391976,7596929,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",0.02,657.6783952,11964203,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",0.05,1644.195988,32976344,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",0.1,3288.391976,81656484,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",0.2,6576.783952,157102990,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",0.5,16441.95988,434632869,NA,"e18061cz"
"Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D",1,32883.91976,901158112,NA,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",0.005,-99,-99,-99,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",0.01,-99,-99,-99,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",0.02,-99,-99,-99,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",0.05,-99,-99,-99,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",0.1,1103.813676,53155,NA,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",0.2,2207.627352,177635,NA,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",0.5,5519.06838,743683,NA,"e18061cz"
"Tyrosine_(3TMS)_MP_RI:1933_IDENT:B+D",1,11038.13676,3620940,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",0.005,83.94015065,1082015,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",0.01,167.8803013,1852533,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",0.02,335.7606026,3475231,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",0.05,839.4015065,8877656,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",0.1,1678.803013,18899892,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",0.2,3357.606026,41486590,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",0.5,8394.015065,117174254,NA,"e18061cz"
"Pantothenic acid_(3TMS)_MP_RI:1993_IDENT:A+D",1,16788.03013,244437570,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",0.005,277.5310835,2580032,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",0.01,555.062167,6029108,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",0.02,1110.124334,11409624,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",0.05,2775.310835,29974472,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",0.1,5550.62167,61554051,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",0.2,11101.24334,126604293,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",0.5,27753.10835,395258897,NA,"e18061cz"
"Inositol_ myo-_(6TMS)_MP_RI:2088_IDENT:C+D",1,55506.2167,809878077,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",0.005,456.03794235,976162,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",0.01,912.0758847,2574818,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",0.02,1824.1517694,4508975,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",0.05,4560.3794235,9537415,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",0.1,9120.758847,20784849,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",0.2,18241.517694,21903901,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",0.5,45603.794235,45762236,NA,"e18061cz"
"Ribose-5-phosphate_(1MEOX)(5TMS)_MP_RI:2103_IDENT:C+D",1,91207.58847,39984801,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",0.005,65.76783955,115242,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",0.01,131.5356791,580909,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",0.02,263.0713582,1308722,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",0.05,657.6783955,5949061,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",0.1,1315.356791,16356400,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",0.2,2630.713582,35660954,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",0.5,6576.783955,111336657,NA,"e18061cz"
"Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C",1,13153.56791,256320503,NA,"e18061cz"
"Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B",0.005,-99,-99,-99,"e18061cz"
"Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B",0.01,-99,-99,-99,"e18061cz"
"Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B",0.02,0.02,592484,NA,"e18061cz"
"Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B",0.05,0.05,3387192,NA,"e18061cz"
"Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B",0.1,0.1,10736886,NA,"e18061cz"
"Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B",0.2,0.2,23213207,NA,"e18061cz"
"Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B",0.5,0.5,71352475,NA,"e18061cz"
